,customer_id,LOCATION_NUMBER,VENDOR
59559,YMCAATM,2,106
59561,VGXJ0NP,3,4
59562,3NCC2TK,1,43
59565,Z1ZFWLD,0,577 83 577 577 577 845 845
59567,U3V6OJF,0,386
59570,CYSREYW,0,577 577 577
59574,DERNR6V,2,106 43 191
59577,HXXEMA7,0,113 113
59579,POX1R0L,0,216
59590,GE24S4E,1,79 79 679
59594,NWM2214,1,110 310 310 310 577 577 310 310 310 582 310
59595,DYH66HC,3,79 547 547 79
59596,4U0H7X9,0,271 13 188 13 13
59597,UO5X10D,9,159 159
59599,0B3QNQ5,3,84 459
59600,NXVHAK4,1,189 189 189 189 189
59601,O1PYWR6,1,79 79
59607,PJQMWDW,0,113
59613,LB1OVOP,1,79 676
59614,MM93P7D,1,113 113 113 113 106 106 106 113 106 106 113 113
59616,94JOSGR,0,113
59617,TOTYLI3,0,105 105 105 105 105 105
59623,LMIB9T1,3,578 104
59624,UDAX8FP,3,159 134 159 159 159 578 159 578 159 159 159
59625,20UVY7V,4,188
59628,2GDNWY1,0,113 113 113
59633,ZZ0PZGU,0,28 43
59634,ADH9J71,0,201 401
59636,CG26FI4,0,44 44
59638,FINZB1J,1,90 44 105 583
59640,AF9UQD1,3,83 83
59643,MIJ06YC,0,259 259 106 79 676 676
59646,915FCNB,0,86 55
59650,SK0KWNV,3,298 298 298 298 298
59654,Y06O17J,3,113
59655,XAG0DLR,3,44 44 577 44 583 154 583 537 583
59658,5CSKHZ9,5,113
59660,HJTBXZZ,0,386
59663,V8C112S,1,113 113 113 79
59664,7MY7YJE,1,28
59674,TFT0KVW,1,86
59676,P0GK1IB,0,386
59679,PP37XJZ,4,113
59681,89OCSC5,3,113
59682,4DW79GZ,2,86
59683,L9F0CNX,0,43
59685,4GJMQ7Z,0,300
59686,DJTBBN4,3,188 20 104 104 23
59688,107HBA2,5,33
59690,55EBG74,0,43 79
59693,FPIY3EE,0,250 250 250 216
59696,6T1T7MS,1,44
59697,6T1T7MS,2,44
59698,8P53LJ0,1,197 856
59700,TI7NBBR,0,55
59703,05LL4LB,0,189 189 189
59705,E77M3G3,2,79
59712,6DLRRN7,3,113 113 113
59715,FLNTC1A,0,113
59730,UOURCZ1,1,79 28
59731,4LLOJ8X,0,43
59732,GO8UZ7F,2,43
59734,QXFBICK,1,105
59735,REMZWYE,1,113 113
59738,9LGTKD4,0,106 106
59749,QFTXFYF,2,28 113 201
59751,5ETTDSW,0,79
59755,RHO8J7H,1,225 289
59757,1BF95A5,4,92 92 134 82 134 4
59759,YLUKVN1,0,86
59760,EHM46SC,1,197
59762,LSSWT4C,1,115
59764,HHDDVX4,0,113 28 113 113 679
59765,CXIKV5H,0,43
59768,CEVH32J,2,84
59776,FP9C193,2,115 106 106 106 104 115 295 104 858 858
59777,F2KNG9H,5,577
59778,R8SXYD0,0,43
59784,MVE42ZS,4,199
59785,HLYAMT6,0,386
59792,7KCJ88K,2,33 188 188 188 188 188 188 188 188
59794,NIU5OOP,0,44 105 86 537
59797,4ISVKB9,0,197 28 679
59799,5ZNYUXZ,3,578 578 43 578 578 578 43
59800,JMUL1IR,0,43
59802,H1LTO70,1,79
59803,676VTNS,0,43
59804,D2ACI7U,2,188
59805,15729LP,0,43
59808,W3W2S0Q,5,79 79 79 79
59809,MSZLX2A,5,578
59810,92QGRZ6,0,43
59814,JK62BQL,0,459 145 386
59816,N31CGAA,0,84
59818,7XDUBIC,0,105 356 681
59819,A7QH0Z1,1,92 92 92
59825,3VX0BSD,1,577
59832,6FOKSBN,2,84
59835,K4W3IX3,1,294
59837,8EYKWN3,0,84 846 84 84 84
59839,I1XK1KS,1,573 199
59847,DFFMRFY,1,79 79 79 79 79 191
59849,R3IYLHZ,1,55 55 583 419 846 846
59850,IF5HABY,1,401 401
59851,3KNOK9Q,2,578 79 104 578 578 82 188
59852,6E3WJ0G,0,43
59854,NEY0Q9B,2,106 578
59855,1ST7ZL3,0,188 106 191 188
59856,UV2K32C,0,577 577 577 577
59860,FULQH47,1,66
59871,NI0435P,0,106 79
59872,18SSIX9,2,578 110 115 203 110 110
59874,QV32Q7O,0,459
59876,6MUKQBD,2,106
59877,9YEW3GZ,0,44
59880,3W7NXWF,0,237 386 846 105 386 86 846 846 846 845
59881,OBD2E8V,0,271 20 43 43 188 188
59883,D44WQR6,0,573 573 573 573 573
59884,HD268XV,1,573 573
59885,XJNPT2F,0,79
59888,UU9KFI8,0,573 573 573 573 573 573 573
59890,E2X1Y9S,1,201 201 201 4 271
59891,GC2SXYN,0,104
59895,RZ5H5TB,1,189 86 86
59900,RTJ1BZM,2,157 157 157 157 157 157
59906,K33CA1S,4,105
59907,ZQ36YQW,0,86 575 44
59908,CO6YDEN,0,578 578 547 79 79 79 547
59911,RD1M8VG,1,289 289 681
59916,AVMHK3Q,3,67
59920,BLFQPFX,1,79
59921,MEL54EU,1,459
59923,GJ08KIB,3,288
59926,KG2JC4Q,0,419 195 398 55 195 195 83 195 195 225 83 189 195 83 207 195 195 195 846 195 195 195
59928,YQO2KV3,0,288 288
59929,UXZIUJU,2,105
59931,90OA8FT,2,33 679 159 176 33 176
59936,M6NGU77,1,115
59939,JYRBI9S,0,577
59940,UXZIUJU,3,105
59941,6ZJXJA7,0,573
59945,94KUSHG,1,92 92
59948,XI97H1K,2,157
59954,Z9EKGGF,0,105 537
59955,XDWQSWS,1,134 134 134
59957,IFJ9Y9C,3,250 159 82 159
59960,GVGMNOP,1,271
59964,TL6PEDH,2,86
59965,M836BCP,0,573
59968,HY5CUO4,3,386
59978,SMJMK3X,1,55 459
59983,14FBB5R,1,106 149
59984,95MSZFY,5,84
59986,HO1RJKM,1,44
59991,QKD4XAK,4,577
59993,02SFNJH,2,159
59995,3W4JVGN,2,84 300 356 84 84
59998,3CJKSR9,3,578
60005,I77DRKD,0,105 105 356
60006,EX5SYQC,0,79 79 79 79 79 79
60007,DS0Z64Z,4,86
60010,VG0STTW,0,55 225 86
60012,RP6W00K,2,92 43
60013,OU4VXDN,2,401 547 159 547
60014,SQF9Q7B,0,386
60015,QIE4RPL,1,55 86 55 583 55 575 55 55 55 356 55 849 55 849 225 583 849
60016,NPNBR0I,1,299 299 67 67 67 299 582 299
60019,WGPVMVX,1,419 419 419 160 419
60021,9H1VA72,0,578
60022,DHVWEL9,0,55 84
60024,I1GSL6D,0,106
60026,6XCBL9F,0,106 856
60027,4NF57VO,1,84
60029,NBH5YBK,1,577 583 583 583 843
60031,7TN8LIV,4,4 4
60034,XPC7DWV,0,55
60035,AR9P1FZ,0,386 386 386 386
60037,7L25L1S,3,578
60043,R7K32Y6,2,79
60046,ZYFTYUQ,2,189 189 189 189 849
60050,M1BVD7L,1,67 578
60052,WBPP79X,1,55 356 583 356
60054,6SURW31,0,386 84
60056,SFSH3H0,0,44
60057,Z6BTJIR,1,386 577 577
60058,RI07C9W,0,289
60060,55RF3U3,1,106 191
60063,Z4YSSKU,0,189 189
60064,TB32I3C,1,271
60066,AFZU8NL,0,573 855
60067,UQW0GDK,1,189 356 189 189 356 160
60071,G4TCUHQ,3,159
60079,9NDRGOY,2,79 79 79 79
60080,3U37KYU,1,44 81
60081,RLC32ZB,0,237 398 849
60084,XOP9ACD,1,289
60085,K9275XK,0,86 846 846 846
60091,OXT03YB,1,250 250 250
60092,E04MFB6,1,79 106 79 79 79 92 79 79 79 578 79 113 79 113
60094,XBI7RLI,0,191 191 191 191 841 43
60097,OXUZ1VN,0,192 192 192 192
60102,SZKHST5,3,81
60107,E4CAZ73,4,79 113 841
60109,TRBBBVZ,1,84
60111,MCE93NF,2,84 84 84
60118,DTM13L8,1,105 84 105 195 105 537 105
60119,KXPFRL1,0,189
60120,ZRX2R8O,2,191 203 216 216 188 216
60121,Z7IFKAS,1,459 386
60122,8VSZDUF,2,237
60126,1FGKALQ,0,76
60128,LHFSQRK,1,225 197 197 197 197
60133,EE8S89F,1,225 577
60134,ZZ0PZGU,1,81
60135,L7T8Q2S,2,295
60140,9VVZD10,8,577 197 846
60141,PZFFE5T,1,188 577 191 188 577 577 188 191
60143,MSYJ4RV,1,82 82 82
60145,WRQAXT3,0,271 85 85
60153,J6M5G8C,0,250 201 104 676 676 841 676
60155,P929FR6,3,398 55 386 84
60160,G32ON0V,0,207
60164,4JJ90C9,1,578
60166,WOJW0WY,0,157
60167,NVS71JI,2,113 79 582
60168,ONLEMSM,3,157 676
60170,XILELDQ,0,577
60173,ZFB7UTA,1,578 79 578 578 858
60174,S9VNRM0,1,216 271
60183,4XPJFKM,0,75
60186,3195FNI,1,113
60188,Q2I04FB,0,157 157
60189,8OYN3K8,0,577 577
60190,OMDL5OY,0,157
60192,MLYBYXY,2,113
60196,XLWT4Y1,1,134
60200,0H9Y5N6,1,106 67 679 679 547 679 79 679 67 106 679
60201,JG0YC3L,0,113
60202,53UK350,1,157 157 157 676 157
60204,APVLAQ5,3,577 577 681
60205,ORJ6O7I,0,105
60206,D81AWVZ,6,300
60208,YUTV194,1,157
60209,YQD5LPY,0,106 578 547 578
60210,O86521G,7,105
60212,5OY9982,2,55 356
60220,VN6J51X,0,401 401 92 20 401 401 401 75 75 159 159 401 401
60221,0LEP566,0,578 578 547 547
60227,Q1IUY0W,0,113 67 259
60228,LBOB513,0,86 459 55 105 105 356 846 846
60230,AX4GE1Y,0,259
60239,2C3O97V,2,84
60241,4PPFMBW,0,105 299 386 207 207 846 154 105 154
60243,O6LMB91,0,23 23 23 23 23 23
60244,41T61FN,1,191
60250,FZJO2QF,2,86
60251,T6OFRAP,1,199 199 192
60253,K7G4BTK,0,199
60254,P5WUEMW,1,23
60255,NCBCGUH,0,189 189
60258,18NSFPK,1,386
60260,AX98XE0,2,86
60261,UXU1UGE,1,79
60262,WO7TE32,0,577 583 386 86 583 583
60265,WZL256I,1,86
60266,NKULIUP,0,79
60267,TWQ4IPS,2,386
60271,EJSPH1K,2,578 578 79 79 79
60272,UABN7IN,0,86
60273,W9GJNEX,3,578
60274,Y9WULWP,0,577 577
60275,WDNFLP6,9,577
60276,0PQQKXG,1,110
60277,ZPXYARE,3,55
60282,9U2GFTL,3,459
60284,NEPQFOX,1,84
60288,Q3UMQOO,0,79 79 79
60290,KVQ9TJD,0,250 176 250
60291,O7K6KY6,4,216
60292,M96D5QT,0,401 401 401 547 401 401 401
60293,T2J62PE,0,84
60294,OASVAA5,0,44 44 44 44 44 843
60295,MR0X8OP,0,106
60296,OG0AMIA,0,84 84
60297,BA5JDUX,0,44 44
60300,WWSYVSN,0,67
60303,KFP7QSX,0,79 79 79
60305,3C99Y46,0,189 86 105
60306,3WB1JXR,3,92
60308,2VKX0NS,0,157
60311,QJNA59O,3,577
60312,9L4Q1TB,5,4
60313,OHWIC3E,2,84 86
60315,9K33B7I,1,86 299 386 356
60317,QO1LZ3Y,2,386
60318,WPFHQEJ,3,401 110 110 92 92 577 679 577 110 110 110
60320,J4EC1GI,0,81
60321,P0RY7TO,2,110 110 159
60326,DDV8IED,1,288 92 271 288 288
60330,28B3QGG,1,459 845 189 398 845
60333,4FH86QL,1,578 578 82 401
60337,UKHN315,1,86
60338,TOJHVX9,2,43
60341,636NXFY,2,145
60342,5NOP7LG,1,288
60343,D1BGGNS,1,237
60346,NWM2214,2,92 92 33
60350,YDOSSCL,0,105 84 105 105 105
60352,9GGGC3A,0,104
60355,2CK40W2,1,271 159
60360,8B2U8SQ,1,104
60363,6SW44V8,1,105
60365,ZJ9W115,0,55 845
60368,UBVHCFC,1,157 157 679
60369,OCUN0RY,0,79 79
60377,HIK695I,0,105
60378,UZDB8WJ,2,79 191 191 191 134 191
60385,584PIOR,1,110 110 79 113
60387,LBJJKVS,2,104
60388,3RLI1V0,0,459 459 459
60391,B7I52M7,1,79
60394,DVI0TQI,1,386 849 849 849 849 849
60396,U8VN3E0,1,195
60402,1OJ8LI2,3,192 192
60407,OFB6GVJ,1,237 105 105
60408,45VDB7A,1,28
60409,YD522XM,0,33
60413,K19U3Q8,1,84
60418,OG0AMIA,1,90
60425,W7XB2RO,1,105 583
60426,292QKHP,1,189
60427,B2X0U5S,1,189
60432,J3CO5UH,1,159 106 106 159
60433,WSJ9IZP,3,271 271
60436,IW97T4G,0,84
60437,GO8UZ7F,3,79
60439,ZCRQCF0,1,81 84
60440,COEX44I,0,79 79 79
60445,PRYZZZ4,4,106
60449,BYVNDQV,1,578 578 578 578 259 578 578 578
60452,WJNNHN9,2,110 578 79 578 578
60453,661O1O0,1,44 356
60456,JI2NXSI,3,419
60458,R1F4OGS,1,79 578 679
60461,VGJFIGM,2,43 79 401 23
60462,657V115,1,79
60463,MUN6WYW,1,105 105 105 537 105 105 105
60467,VB9YGMX,2,55 55 44 55 84 55 583 583
60468,WWMENB6,0,575 189
60474,VL9C42P,3,106
60475,JXNJKYC,3,82
60477,0NDRIYA,3,55 583 583 55 583 583
60478,EEFZCG4,2,299
60480,LBG8T3P,1,578 76 76 85 547
60486,QLNUI69,3,577 86
60487,PVEP9F4,9,67
60490,FFEBJ7D,3,84
60494,1XTAX8K,0,44 197 356 197 44
60496,LQJBLZN,1,154
60497,4D2NDTQ,1,92
60498,IH8OSU8,2,578 106 79 79
60500,BBQ5EHW,0,82 221 221
60501,MXKD88U,0,79 79
60504,WB8DVUA,1,199 199 573
60507,Q49FQLW,2,105
60508,KVFAFBL,1,105
60510,Q4892HL,1,237 237 84
60512,3OJ3A8A,1,33
60514,1LUAOFJ,2,44 44
60516,VS44XAE,1,154
60519,FLM09ES,1,44
60522,N6PPDXI,2,86
60523,Z4RZAWH,0,145 849 849
60528,H65MXW2,1,86 86
60534,PTV7LK7,0,79
60535,JG19S5F,1,33 43 858
60542,ZD7DPT7,1,86 86
60543,1ZFHX60,0,459 459 459
60546,CGKCEJ1,1,84
60547,BQBWKYC,0,157
60548,9TMUKTC,1,159 104
60554,JJ4RXNZ,1,86 86 86 86 195
60560,HEYTT47,2,104
60561,575MHJT,1,401
60562,BI1HK47,2,160 537 537 160
60563,NPAUFJW,2,299 105 299 299 299 299 299 299
60565,780J6Q1,0,386
60568,EULZML2,2,195
60569,XR8GCPM,3,79
60570,Z1ZV7CM,3,28
60571,WZOLA6B,1,85 110
60573,FW02AHS,0,86 105 846 846
60575,GM0ZQ12,6,578
60576,8UGPG9D,0,237
60580,1ULOHKV,0,189
60581,BX9OPJB,3,191 191
60582,BFBQJPW,4,191
60583,TI8MQZ0,0,28
60587,69Y567T,0,28
60588,UWVDG9R,3,28
60589,1ZQKL7R,0,44
60590,S9VNRM0,2,295 295
60608,3V24VH9,1,105 90 575 575
60614,GYF3M81,0,386 386 681
60616,NY6E47B,0,386
60622,RZVYL43,0,81
60631,4TTJ2V4,0,199 573 573 573 199 199 855
60637,NK1P16S,1,113 203
60642,LHKO1SG,1,113
60643,NML0AE9,1,113
60648,ZE8KAJP,1,180 180 105 84
60649,LHD5G21,0,86
60651,4QBF8QL,0,104
60652,Z0FM4DR,2,113
60654,7ONQEXQ,0,106 191 106 106 106 104
60655,XSUORNE,1,578 104 858 104 858
60656,K1FHU4G,0,189 86 189 189
60658,V2WANNS,0,188
60661,8E3XPOW,1,86 537 189 289 537 195 846 846 189 846 189
60662,QAWTEV7,1,113 259 259 149
60665,AOHI5WY,0,160 160
60666,DV2QHMG,5,578
60668,CO4JELN,0,577
60669,ELGX78K,2,386
60670,REACNSC,1,578 578 113 106 92 113
60672,1ICSHCI,1,201
60677,2T69SLK,0,110
60679,JLJR3W2,0,113 191 113 113
60680,VXF7AH5,0,201 201
60684,CXHF48B,0,157
60686,UKHBTQA,3,104 28 679 676
60690,L5O1PZ7,0,113
60691,8KU6KMM,2,113 676
60692,8YXGH16,3,113 79 113 221 113
60695,FZOWXBH,1,180
60700,I1GVXLO,1,225
60704,SBI9VB0,2,33
60705,L974CDZ,0,386 386 105 386
60707,6FWP16A,7,157 201
60708,UJXAE99,0,199 192 199
60710,I4TNJ9P,0,86
60713,ZA7DXKH,0,113 391
60715,31LPMFK,1,86
60716,0WQH4S0,1,577
60718,3UQGJEH,1,113
60721,X4S6OD7,0,197 197 197 197 197
60722,84ZBPDG,1,191
60723,RZ9HVHK,3,157
60725,NXJ9L9R,0,106 106
60728,EXMPGMF,4,578 188 82 176
60731,DJOB3JR,0,105 237
60734,Y1JESP0,2,295
60747,ALLUTRG,1,386
60748,GU5OYYT,1,386 105
60749,XHGY05Y,0,192 192 199
60753,8MB8MAQ,1,191 28 191 113 113 113 113 79 113
60758,IVFSYN5,3,237 55 289 577 681 90 398 537 84 577 583 86 537 105 189
60762,4Z92KAS,0,391 191 547 4 547 85 216 288 176 191 547
60763,8TGL8AO,1,386 386 537
60768,XO9SSA5,1,86
60769,UHZVIRM,0,189
60773,J8XX64T,2,573
60774,QIYKK6T,0,86 84
60776,FWHJ27Z,0,386
60777,Z71QSR8,0,84 84 160
60779,K1WIXAB,1,271 271
60780,AYLEC6P,0,386 386 386 386 846
60781,TMB33VW,3,113
60784,EU6EXZI,2,92 298 188
60789,K487GDA,1,79 79 79
60790,KKIKFKM,0,199
60791,4RTA5FB,0,199
60793,XYSK5JH,1,84 356 55
60796,02Y4HXJ,1,67 28 578
60798,JNVKBOG,0,44 44
60799,1OIFYV4,2,459 84 846 846
60800,3B48ZSD,1,577 197 197 197 197
60801,ST8C4LD,0,578 547 578
60802,L1JGLEZ,0,106 113 113
60803,B1K39Q2,1,237 237 575
60804,Z09D4RI,2,401
60808,M9X1Y95,0,237 55 105 537 356 237 300 681 846 846
60814,UUROHQ8,0,86
60815,F335CDX,3,159 159 159 159
60816,4I1UD0H,1,86 86 86
60818,6WBXZDJ,0,573
60820,HI4H481,1,386 846 846 845
60821,YV3LEBH,0,191 191 191 191 679 858
60822,QVV0NVH,0,386 386
60823,L1A2902,1,86 55 845 160 160 86 160
60824,7S7JML9,0,79
60827,4JODSB4,0,113 856
60829,Y97SU86,1,386 386 189 299 846
60835,NRSDAY3,1,578 578 841
60837,ZODIYZN,0,386 86 189 237
60839,J64UCC5,3,577 105
60840,XJYLIKH,0,23
60841,S9NHAF7,4,191 67
60842,6XFZJGK,1,197
60844,ONYM2T3,4,55
60847,K22H3MR,1,110
60849,O2QBGGL,1,104 104 4
60851,KOJ56XK,2,573
60853,BTS64MB,1,84 299 299
60854,E2TV3HB,0,44
60856,JX1C09T,1,193 386
60858,8PMRJOK,3,288 92 92 288 201
60859,8PBQKLH,4,191 841 401 23 176 176 841 191 401
60862,M17P26L,0,84 84 84
60864,YZNLADO,1,577 154 845
60865,ZY62VPS,0,79 191 858
60866,X0I0JYR,1,134
60874,SU9GH6K,0,105
60876,SX6RVRL,1,106
60877,VJPJA98,3,86 577 577 681 105
60878,E21MJUB,0,79 288
60879,FIC3GGQ,4,573 855 573
60882,2H4H600,1,79
60883,ZD5Z9XP,1,23 23 250 159
60884,4W6GNLL,0,237 237
60891,RVEQBJO,1,299
60892,K53E440,0,105 84
60893,SM6WMPP,1,154 105
60896,MUR3RT3,2,176
60898,XU6S0WN,1,83 44 86 681 577 577 577 577 583 577 356 356
60904,RJ3NG0R,0,578
60906,6O8D68T,1,577
60907,XDNKH3J,1,79 79
60908,3VCOB8I,3,79 28 401 401 43
60909,1GUKIWO,0,191 104 23 23 104 23 23
60915,SYKS7TM,0,86
60916,EPJKFH2,1,84 84 84 84
60918,VU2O4RL,1,419
60919,GMXJR28,0,55
60920,A88223N,0,134
60925,31DLFXY,4,154
60927,KVHFSCT,0,386
60929,77PNOMV,0,43 104 104 104 43 43 43 43 104 43 43 104 104 43 104 43 43 104 43
60937,CWPM7HF,1,199
60939,KREUD83,0,79
60942,NSPCY5O,1,92
60943,M97TOKX,0,33 28
60945,PCX7VIX,0,84
60949,DFHWGQG,1,157 676 676 547
60957,LF2PFER,0,105
60961,RYV1HLM,1,459
60963,NJQ0H3A,1,192 192 192 192 192 192 199
60964,6IZ0OJG,0,189 398
60965,PT0X5SY,0,44
60969,RJM7WOP,0,79 79
60970,I84IYWI,1,84
60972,F2WIF9T,1,43 28
60973,MW3SULA,3,105 304 681
60977,GFHZB3B,0,189
60979,PMGTHGX,3,113 113
60980,AU6ZIG5,0,55
60985,UYDB0MX,2,401 401 401 203
60990,DV6P190,2,386
60992,OQ27G1K,3,105 105 105 105 299 105 849 105 299 105 849 583 849 105
60995,1UBX0Q5,1,157 157 157 157
61008,XSTG618,1,578
61009,FVZF4W4,4,304
61013,NYAF3PP,1,84
61016,ZD1UXX8,1,84
61017,SA4JWXF,0,84
61019,FHI5RMM,0,189
61021,0O2TTML,1,44 583
61022,A7WGD34,0,44
61024,77XN73W,0,578
61028,EW6GXTZ,2,28 79 79 578
61029,UNLQ9KI,0,573 573 573 573 573 855 573
61030,HAJ60W9,4,289
61031,QKEKL3Y,1,225 537 189
61033,KHJ5CFI,4,419 398 419
61034,6HRQRI6,1,79
61037,CPD4AT3,0,459
61038,X450A9K,1,289
61041,63GR4N5,2,386
61042,DVA644Q,0,459 386 459
61043,MPDBWS2,0,573
61045,DY94U9X,1,575 846 846 846 846 846 845
61046,5ASTDIW,0,573
61047,M40W5SF,1,106 159
61052,MZJQQQL,1,79 23 79 113 113 79 28 113
61054,TDL2GFR,2,113 28 113 401 76 13 401 28
61056,IPXEVI9,0,105 583 583
61058,YOA457G,1,79
61059,LOK1DQA,0,199 199
61060,O0Q0TWR,1,105
61064,RJXNWAV,0,386 386 386
61070,3PJ51PB,1,216 216 216 216 20 401 75 20 75 216 216 401 216 216 216 216 216 216
61073,X7KRFDA,0,265 265
61078,MS8OSRT,0,201
61080,LZV17OZ,2,145 681
61081,77Y2I4G,1,106 79 79 79 191 191 191 856 191 191 856 191 856
61084,6CFEE2Z,0,578 578 578 578 578 578 578 582 578 578 547 547 547 4 547 547 547 4 4
61085,VSCUSAM,0,573 573
61086,YZ7O9O4,1,105
61089,H3GIPL2,1,105 189 356
61090,F2KNG9H,6,201
61095,0A7B4ZD,0,106
61096,9WH9SNR,1,237
61098,A2BC35U,3,225
61099,YEWZTZV,2,300 225 300 84 300 300
61104,VDC8VZG,1,391 216 216 67 216
61106,5KDK44M,1,225 537
61108,66IYTMQ,0,391
61109,UQK4YHM,0,192 573 192
61110,CY6LJ7N,1,216
61117,DNMJGFH,0,189
61118,OA15RQD,2,86
61120,NIDO802,0,225 419 299 84
61121,ZD34VG1,0,191 191 191 191
61123,RGQOX86,2,216 113 82 113
61128,K5LO5A5,0,189 583 84 225 90 160 225 583 207 356 84 225
61133,UUEX585,2,28 79
61134,9S4QVIG,0,398
61137,GSKNRF8,0,157 157 157 157 157 157 157 157
61138,7UIX240,1,577 577 577 577 681 356 681 577 577 846 577
61141,YZNHLAP,1,113 582 113 113 113 113 113 113
61144,VVJC2WN,5,159
61145,ZWC3WAH,0,113 113 856
61148,MYP2XED,2,113
61151,JGD7JR2,2,398 398 189 398
61152,MAFVXHV,1,398 419 289 398 84
61153,NK0FJ3R,3,577 681
61156,N4M8DDT,0,79 79 79 401 79 79 79 79 79 113 79 79 79 856
61159,X8JYJY3,2,201 201 201
61160,HSJA8TM,1,149 113
61161,JYWVJMP,0,250
61164,0F5ZCZJ,1,299 386
61174,V14PFXG,2,176
61175,P8WCFMZ,1,113 76 858
61178,GO8D6EM,1,79
61182,LAQ989J,5,386 189 160 356 846 846
61183,CVI6VEH,1,79 149 79 149 79 679 79
61185,ZUTVZVV,0,157 157
61187,EDQPGP1,0,201
61188,ZLSZUCZ,0,295 20
61190,EBH0T2B,0,288
61192,J4X4OXH,6,33 33 33
61197,MNWZJWO,0,577
61201,3CQJ5SE,1,79 79 79
61210,HY5CUO4,2,86 86
61212,FO9C72Y,1,113
61216,V45NHBH,0,157 43
61219,93G82UR,0,575 459 575 459
61237,L9X8IO8,0,105
61238,MO20V4C,0,157 157 157
61244,5KD5Y5I,0,157
61247,N0K0MK8,0,386
61248,S77K3QF,0,110 110
61249,BZ6XCS4,5,113
61252,S3M1QGN,3,577
61254,JAFK84Q,2,180
61259,LDDNT3D,1,199 573 199
61260,8QA2OB0,1,295
61272,QVOKV3A,1,577 386 55 356 681
61273,Z7H47UE,0,86 86 86
61274,XHZG0JH,2,159 159 250 159 159 159 33 13 159 4 4
61277,PVVDVT1,1,386 386 84 386
61281,UN3JIZS,1,106
61283,G8THMW4,0,577 577 577
61286,Y40I2RN,2,197
61287,TXHYJMO,0,386 86 356 86 849 575
61291,VRVRCSZ,2,197
61293,4ABZZJG,2,86 577 84 86 84 86 86 86
61294,CHQ8TEG,1,573 573 573
61296,Y8J3YQL,1,577 148 148 148 304 148 577 577 304 577 577 304
61297,9L8UO3R,1,575 86 86 681
61301,PLLBOBH,3,4
61303,23P1YDA,0,189 55
61304,NTB0TT1,0,79 79 79
61306,HTSZEXO,0,84 386
61310,KCYN6NW,0,33 310 310 28 858 28 33
61318,EYY9JYO,1,92
61322,3E04RXU,1,55 161 849 849 849 849 849 849 849 849 849 849 849
61324,0W01OO6,2,154
61327,WOXGB0R,0,199
61328,Z9LV2DH,0,28 28 28 856 28
61329,VRXAGHC,1,304 105 105 265
61332,89BECTU,0,386 386 44 386 537 386 398 419 386 419 386 386 386 386 386 386 386 398 419 583
61336,0Z1ZNL0,2,148
61337,8R1SH4X,0,386 386 386
61338,0TJ0XYT,3,28
61339,QEV4XD1,2,105
61340,BS84RIM,1,55 356
61341,2SFET3F,1,79
61344,OG2ILZF,0,578 578
61345,P0IR161,1,578 259 582
61351,LJ25ZXP,0,84 84 84 90
61353,M0OGZ1C,1,79 79 79 856
61356,DGK0OL5,0,386 84
61357,8STKACQ,2,188 676 259
61359,1EV397O,3,33
61360,36BTS6V,1,75 191 75 75
61362,GFQ0WQ9,0,90
61363,JH6SQGO,2,84 575
61369,U70QAAR,0,28
61373,1P1FT04,1,105 105 44 299 145
61378,TS1HCZP,1,84 84 84 237
61379,LMPS5G0,1,92 20 20 82 134 92 134 20 92 33 20 82 20 92 82 13 203 92 92 82 92 92 82 20 547 20 82 92 20 82 82 92 20 92 82 82 20 92
61383,6TKBUKE,0,159
61384,7HNXH1F,2,106
61385,BQ9QLEQ,0,299 299 299 299 299 299 299 299 299
61387,BRTO1KT,3,33 188 33
61388,YZID7RN,1,92 92 92
61389,5NOP7LG,2,288 288 288 288 288 288
61393,LA8J6P4,1,573 573 855 855 855 573
61397,ZGQGNTM,1,44 44 90
61399,P8DVU9B,1,44 577 189 846 846 386 356
61401,3KIDUUZ,0,573
61403,V9H8M0J,0,192
61416,BRW5DGO,0,573
61417,J5TPYXE,0,106
61419,P3O9HKR,2,110
61427,Z0ZXL73,0,44
61428,JHLR9GG,7,578
61432,F0D0PWW,0,573
61438,883SP10,0,105
61443,LAF18EO,1,573 855 855 855 855
61444,3WGI5P9,2,288
61446,VY8AS3P,0,578 578 43 201
61454,Y7GJ6R0,0,79
61455,IG5X946,0,79 79 79 79 858 858
61457,5FNJF5Y,1,44 356 299 299 299 299
61460,2TB09FO,0,79
61466,DWNEE7H,4,578 110 110 134 134 259 110 401 110 110
61467,4AGDTIL,1,84
61471,3OLN7U7,2,192 192
61477,JDYK1O5,1,161 145 90 90 90 575 90 300
61479,F7AYJRL,1,105
61480,F6CUNAZ,2,459
61482,5HJSZDJ,1,145
61484,KYZ2R2Y,2,79 159
61489,N41VQEP,3,573
61490,DDXG31W,0,105
61492,WU4C54P,0,578
61495,MV5KRVK,1,85 79 79 79 79
61496,S75I6NT,1,573
61502,SWZI38E,2,386
61504,ERFT1VH,1,148 148
61507,HMQ4Q1O,0,79 578
61510,FMNU3WN,0,573 573 573 573
61514,I9K49PH,0,105
61515,8G72B1V,0,191
61529,ZZRJABJ,2,191 191 191 191
61530,ATJ6BVV,1,386
61537,98LUNUL,1,225
61538,3U37KYU,2,295
61540,MP6LC0K,0,300
61543,ZS14NLY,0,225
