,customer_id,LOCATION_NUMBER,VENDOR
16867,42C98DL,1,105 148 148 105 207 207 207 207 148 207 299 148 846 207 846 846 207 846 846
16868,KUH6XNI,1,199 86 86 86 398 105 386 537 105 105 386 225 419 207 207 419 846 207 195 195 195 207
16869,YQG31C2,1,145 105 86
16870,MHPG5QX,0,299
16872,UXMLE4D,0,105 294 419 419 846 846 419 419
16873,740ELHA,1,92
16875,TEDYS3B,1,300 295
16876,L3IIWYH,3,858
16877,ETXFATK,1,78 856
16878,F13Q5MM,1,105 105 105 86 207
16879,3MAUCB0,2,105 105 105 105 105 537 237
16880,C91CAOJ,2,145 201
16883,7HWPXPJ,0,104 106 856 856
16884,XSURRM1,0,92 188
16885,MHNHGTE,1,154 537 225 846 537 537 537
16887,J0LFUTZ,2,85 86 386 386
16888,7AMCAGF,1,193 193 86
16889,8D0F3NE,1,110 216 679 679
16890,MUKR0JA,4,391
16891,2SSOIIU,0,105 86 105
16892,MKRH3UG,2,106 225 115 106 106 106 115 106
16893,NGXUX69,2,105 105 105 195
16895,SIZ551Y,1,201 201 197 197 197 197 197 197 197 197 398 197 197 197 419 197
16896,6XPQX7Q,0,105 145
16897,9W39S1X,0,78
16898,ADZ9NYL,1,197 85 197 145 86
16899,IVBRGV0,3,846
16900,FR7SD7P,1,391 386 386 386 386 386 386 386 386
16901,00OT8JX,4,4 4 4 4 4 271 104 4 858 4 4 4
16902,HPFM70B,0,391 391
16903,TCPUK5Y,1,356 386 105 386
16904,4BY6A0D,1,105
16905,OIQ4APF,1,154 419 154
16906,K33CA1S,3,105 85 86 386 105 86 237 105 225 86 225 299 105 105 105 237 105 846
16907,4UPAJ0Y,0,265
16908,71ZN1NI,0,106 106
16912,0IIE61O,2,145
16913,CDEOXO3,1,105 105
16914,GDL2HKO,0,161
16915,566XJ7R,0,577
16916,IDI9H7R,1,106
16917,XFESUDA,2,419 679
16918,ZH4AIBH,1,300 4 298 134 295 295 134
16919,C2LMDPT,0,145 105 86 105 145
16920,631EMF1,3,105 105 225 105
16921,WNKO3XG,0,145
16922,F24LIT7,1,148 148 148 148 237 148 148 148 148 148
16923,URWZLL0,1,86 105 386 386 86 386 86 225 386 537 537 86 225 537 86 386 537 386 386
16924,X2PHTXO,1,105 85 86 105 86 386 86
16925,GDJ5Q3V,0,92 110 33 391 33 92 4 841 33
16926,P8VY9UE,3,294
16928,SQBVLO8,1,221 216
16929,XOH9J1I,0,92 92 106 203 547 679
16930,N3D2I93,1,299 237 299 86 225 537 537
16932,YYP2Q5U,3,193
16933,M8VCMO7,0,356
16934,LAQ989J,4,85 391 86 299 356 225 356 846 846
16935,JXN9DDP,0,201
16936,HM7Y4CA,1,193 86 105 145 419 105 846 105 419 105
16937,E7YAJNY,1,386 145 846 86
16938,T8F58QQ,1,86 86
16939,OYWYUGA,2,4
16940,FQAU814,1,78
16941,IVRFSLY,1,92 33 82 75 92 401 92 92 679 679 679 679 577 679 92 679 676 401 676
16942,KK1XP1D,1,537
16943,JJZN6VC,3,4 106 259 4 4
16944,PHZRXF1,0,259
16945,KCKLW82,2,104 4 4 4 4
16946,BO5JV25,1,577 148
16947,YYEXDLF,0,145 225 86 575 386 105 537
16948,UTJ6YQ8,1,145
16949,XGC2ELN,0,846
16950,GMJC484,0,537
16951,WFI7JS1,1,237 681 681 681
16952,YM6KW6K,1,148 105 105 105 105
16953,Z12GMLD,1,148 85 207 207 207 86 148
16955,X5ZI0RO,1,85 85 85 86 86 86 86 86 86
16956,V2A9RXW,8,85
16957,5Y2JBKY,0,145 105
16958,2SPEROX,0,237 207 207 207 105 225 86 207 207 299 537
16959,6KME0SS,0,537
16960,2H2JSMR,0,161 161 161
16961,BDBOX4L,1,105 105 105 207 237 105 148 237 225 105 148 105 846 237
16963,1222U1W,0,78
16964,42H5Y53,2,207
16965,RPRM9RD,1,33
16966,FP6IQUM,2,4 195
16967,GJ6VKKB,1,105 197 148 105 537 195 105
16968,9S4RBIP,3,115 106 115 577 259
16969,YYWX8G8,2,265 265 259 259 106 259 106 259 259 303
16972,FII6XF4,1,193
16974,0Z6FECG,2,78 106 78 106 115 106 106 106 106
16975,W9790K6,1,391 105 145 86
16976,C22ODK7,0,193
16977,VMUVGK3,0,391 356
16978,ZWVJ105,2,104
16979,BYPHOXJ,1,193 193 197 299 299 86 843 843 843
16980,DV2QHMG,2,134 858 134 134
16981,H7FYKSP,0,145
16982,OVDCH43,0,78
16983,NNY5MTX,1,161 161
16984,KKTD81R,1,78 547 856
16985,GVS9D3L,1,203 203
16986,CJHKOGU,0,391 105 180 207 86 356
16987,WHL6JJO,1,201 201 201 197 197
16988,D9AUJSN,2,161 161
16989,KLMLH3E,0,193 105 356
16990,Z6463O9,1,145 145 537
16991,6OFH63Q,1,78 106 401 856 856 679
16992,ZY8AG3T,2,193
16993,LSGGUG5,1,195
16994,MN15K67,1,75 75
16995,41P20B1,1,105 294 105 86 386 105 237 207 386 105 86 537 537 386 537 537 575 537 86 105 105 846 575 105 207 386
16996,GHF69YC,0,199
16997,B3EZDVI,3,145 82
16998,W0BAEDM,0,193 849
16999,LNJ5E33,1,300 265 401 271 271 110 110
17000,APG9SH3,2,303 303 288 401 298 298
17001,JV914FB,0,195
17002,RP80RBC,1,193
17003,FAAT3CP,4,225 106 547 216 547 310 547
17004,ZVH5WD9,1,221 4 4 4 4 4 4
17005,NA543LY,1,274
17006,TH3V715,3,195
17007,4W92U09,2,154 154 154 148 105 537 537 537 148
17008,34517YM,1,105 105 86
17009,MCDW9BP,0,193
17010,6Z9WAR1,1,85 145 85 85 105 86 105 86 86 86 575 86 86 86 356 86 86 86 356 145
17011,GJSSFFV,7,300 300 295 303 303 303 303 310 303 303 303 82 303
17012,8BCFQAD,1,221 221 216
17013,9SVDVQ7,0,195
17014,MSZLX2A,4,303
17015,YT3PDRS,0,300 104 250
17016,9L4Q1TB,3,4
17017,M71JHIW,1,106
17018,8WTL2F7,3,82 82 82 82
17020,B2NHFID,0,193 299 105 105 86 537 537 537 537 537
17021,L1LYPLK,1,221 221 221 391 216 216 216 216 216 216 216 295 295 295 295 295 295 295 295 295 295 295 295 295 295
17022,XF35APQ,1,4 4 295 4 4 216 295 295 295
17023,XKMIZRC,2,4
17024,7MWZE4U,1,4 4 391 4 4
17026,KTE7MHD,1,78 547 547 679
17027,3Z6C9FK,1,33
17028,O4CR1KG,3,193
17029,DR2PR9U,2,81 86
17030,TWRVA80,2,78 78 106 679 679
17031,XGF9CBK,2,13 13 547 201
17033,G8QSBHK,0,193 849
17034,OSH9BZ1,4,679
17035,0C32CU5,2,250
17036,EQVINNM,2,13
17037,NOVSNPV,2,303 134 33 298 298 13 298 82 188 134 298 33 298 134 92 134 188 188 298 134 188 13
17038,K6KDV2U,2,134 110 110 134 134 110 134 110 134 134 134
17039,INS49W0,2,78 679
17040,1VS7MQQ,2,134 134
17041,ZQ57W41,1,85
17042,Y3OGIXZ,3,33 274 303 33 298 92 92 33 92 298
17043,VV1NART,0,391
17044,BFJKZPB,2,33 92 33 4 4 310 4 33 33 33 33
17045,AR85QBE,4,4 13 75 401 841 188 841 4
17046,ZTB80LU,1,195 203 547
17047,RWWOUWC,3,106 679
17048,B1U9ZX2,1,105
17051,NLA0PSS,3,78 303 547 303 547
17052,R7XBMFV,4,33 82 676
17053,N7F0UVD,1,288 106
17054,4XF09KW,0,81 81 81
17055,Y6UW9YG,0,197 148 148 148 148 148 86 398 386 575 193 145
17056,XD45P10,0,85 86 105 105 105 86
17057,2LS6BMO,1,193 193 207 207 398 105 207 207 207 356 207 207 207
17058,53O6J7W,0,157 157
17059,JHCME4U,3,4 4 4 4 4
17062,IYTLA8B,3,104 106 92 188 106 401
17063,WDNFLP6,5,303 303 679 679 303 310 303
17064,21FHUFP,0,193
17065,X8G4ZLL,2,157 398 681 676 676 676
17066,ON31MSU,1,13 298 298 298 298
17067,Y96ONHF,1,78
17069,11QEV67,6,4 92 298 310
17070,GVZVU14,1,195 858 104
17071,AXKHJ3Y,0,193
17072,S0CDNET,0,4 4 4 82 4 4 201
17073,J2RP6NN,1,78 78 78 856 856
17074,M3ZAXX8,2,195 195
17077,4MLOOLE,0,193 193 386
17078,QCPAMNP,1,294 105 105 105 105
17080,02G76GA,0,294
17081,WBQ9V8L,1,237 237
17082,KWZOSTA,1,201
17083,E1KAE81,1,195
17086,SQPF4AB,0,85 391 386 86
17087,EUNIXQA,1,78 106
17088,Q9291A7,0,85 391 386 386
17089,30Z5BLE,1,104 104 104 104 104 104 104 104 104
17090,HX97DLN,1,85 180 148
17091,KTQURTY,1,110 110
17092,5XWJ1HT,1,78
17093,CDPFG90,2,105 105 356 356
17094,BEHMP6V,2,85 85 86 86
17095,7CYLQUM,2,75 82
17096,CZB0XI3,1,577 679 106 856
17098,AFBS6ZZ,4,106 676
17099,U4NE12I,0,391 197 846
17100,171PB3P,3,78
17102,OXYT4F2,0,356 386 86 575 86 86 105 537
17103,CIM862S,1,106
17104,4AZYXN6,2,203 199
17105,UCR0MLL,3,78
17107,QPY0L49,2,203
17108,ECJCRXL,1,221
17109,GLXEZWT,0,203
17110,BS5WCTE,0,193 846
17111,9EB7EYY,1,105
17112,3X0A9IZ,3,105 577 577 577 197 846
17114,0H2QQYA,0,221
17115,MJ9J9X8,1,391
17116,YXDA5Q9,0,105 86 145
17117,RA2F8X8,1,4
17118,S7FUJMW,1,356 356 86 86
17119,SJ4D41V,0,105 105 299 105 105 299 105 105 86 105 105 575 105 299 105 299 299 299 86 105
17120,9KMLSBL,1,104 104 104 104
17121,HF1ILE1,0,207
17122,AOFKW0H,1,203 199
17123,5VRJWDK,0,85 86 86 386
17124,KPYY4SJ,3,391
17125,UGOLKHA,1,85 105 86 386 386
17126,Q5R0F56,1,577 134 134 134 401 203
17127,8BCFQAD,2,299 575 86 86 575 105 575 299 845 105 575 575 845 846 846
17128,B12Z3SB,2,195 195
17129,TW0KYHT,2,679 106 106
17130,OVM8DGW,0,391 386
17131,8LUTY5G,1,391 105 105 237 537 105 846 105 537 537
17132,SKVS1TS,0,547
17133,J3MLTR3,0,537 537 537 537 537
17134,MS7DN9C,1,391 105
17135,0U0K6DF,0,104
17136,6SVL0J3,0,537 105
17137,XBUZ85B,1,106 106 106
17138,DR67WTW,0,391 386 386 386 386 386
17139,2EDRE6R,0,157
17140,UVQ0FHJ,1,386 537
17141,2NJ28OU,0,391
17142,J83V3P6,0,386
17143,WTDDLG9,0,85 105 86 86 105 86 537
17144,TTDA5GA,1,145 105 105 86 105 105 105 356 105 105 105 225 105 105 105
17145,1VS7MQQ,3,33 106 33 33 33 134
17146,XFI38CE,3,193
17147,WOXOLN9,2,221
17148,881ZN2D,0,105 105 195
17149,XHIDGZ4,3,391 86 197
17150,11OE4ZJ,3,193
17151,J9S1F4N,2,391 85 299 299 86 299 299 86 299 86 299 299 386 86 105 386 386 386 575
17152,Z6L8SWX,1,78 78
17153,3WB1JXR,2,92 180 180 92 92 92 92 92 92 92 92 92 92 92
17154,E8325MR,1,193 197 681 681 356 681 681 681 846 845 845 356 577 846 845 846 356 681 846
17155,P2GULVB,0,391
17156,6GFNOSC,1,154 154 154 154 154 154 154 105 154 419 846 154
17157,NSE2CP5,1,85 86 193 386 225 225 386
17158,LH46ASN,1,207
17160,O45M97I,1,575
17161,VS2SL8X,1,105 105
17163,S5IR3DO,1,85
17164,C4IL41N,1,110
17165,QASV7EF,1,105 225
17166,EHTEQFM,1,82 250 4
17167,9BKV79P,1,299 154 299 86
17168,FSZTP3E,0,105 105 105 105 105 105 105
17169,7GX7HJW,0,203 203
17170,42DG19M,1,250 250
17171,QFLPWWD,1,78
17172,K3WSGUM,5,33
17173,PTNY48M,1,78
17174,SSFWG05,2,288 157 679
17175,2AA77YU,1,201 134 201 188 188 188 310 188 188 310 188 310 134 310 577 188 676 310 310 676 134 188 310
17176,LHLENQX,1,78 78 78 106 106
17177,K9Z87CU,1,78
17178,4CZNPGA,0,193 193 193 193 193 145
17179,CF7XZFO,1,75
17180,OK3O2TL,1,78 856 856
17181,INQI6L4,1,105 386 105 537
17182,8N5HMAO,0,105 145
17183,JAE0F50,0,148 575 386 356 356
17185,GXG0EY4,1,145 386 105 386
17186,J55WOVJ,0,105 105 391 86 105 105 105 105
17187,5LERT51,2,419 188 676
17188,Z5YDE1Z,5,547 547
17189,GAHZGNW,0,398 299
17190,LQL48VL,1,154 154 154 299
17191,J56IAG9,2,85
17192,KQGR5KN,1,154 386 154 386 577 843
17193,CFY1OSM,2,134 134
17194,9IWUF4D,0,104 33 391 250 4 4 4 4 250 4
17195,MS2AKRZ,0,145
17196,0ZZQUZ7,2,575 575 386 575 386 386
17197,QIZBCBG,1,78
17198,JAK3OZX,1,33 4 75 216 4 271 310 82 547
17199,YCI89BA,1,78 201 679
17200,4V3JU5T,1,154 356 843 843
17201,1127E9R,1,145 148 386 105
17202,FJEGGOO,2,195 195 4 81 271 4 216 216 216 104
17203,67X0NMT,1,391 199 197 299 299 299 86 148
17205,C4XDFHQ,1,193 86 356 86 846
17206,B4TPLU7,1,391 180 207 537
17207,ZF62VI9,1,115 856
17208,3UPWKFR,1,105 537
17209,G5LF4VI,1,294 419 237
17210,15JI19O,0,197
17211,OVHMP9N,2,195
17212,8DJ117W,2,846
17213,VNK7FD8,1,105
17214,W912FH7,2,391 86 299 225 105 299 299 299 86 299
17215,IOI366R,1,105
17216,F9QM5NK,1,105 105 105 356
17217,J7OVMEI,3,193
17218,JB4Z89A,0,78
17219,X8PRI1Z,1,85 85
17220,9354EBC,1,78 110 110
17221,S7QXWHH,1,85 195 86
17223,8FKR820,0,391 846 356
17224,PQQZSL8,1,154 105 419 299 575 105 299 299 154 145 575 299
17226,KT3RFS1,1,86 105 299 386 575 575
17227,Y5N9KSB,2,391
17228,ECYHECT,0,85 105
17230,GAWICD2,2,105 225 105
17231,EI5FTFG,1,105
17233,94OI6ZV,0,299
17235,X0OWEFS,0,419 845
17236,WJNKPHI,1,78 78
17237,13P0LFL,1,105 225 225 398 225 398
17238,6MQKO3Q,1,199 225
17239,XXCSUR6,2,105 105 105 105 105
17241,HUMAOM2,1,33
17242,274FYTF,0,85 86 154 154
17243,FY7T803,1,104 104 104 104 104 104 104 104 104
17244,X8Z46R2,0,386 386
17246,DM7N8NV,1,105 299 299 299 299
17247,JU8F67H,1,299 299 846
17248,KYYM6T7,1,105 537
17249,GRXSJ79,1,105 105 86 225 846
17251,GM0ZQ12,3,134 265
17252,6XLLJ4E,1,85
17253,WYWE2FX,1,391 105 105 105 105 356 386
17254,NNCWVHJ,2,105 391 105 419 105 419 161 86 195 195 195 195
17255,JVM7MLD,0,145 391 145
17256,PVMBS9J,1,391 681 845 537 386 681
17257,GR9BO7U,0,110 310
17258,GMD4QIW,0,391 391 299 237 386 225 386 105 386 105 105 105
17259,3AYX7YW,0,193 681 681 86 86
17260,8RX45G1,2,386 398 154
17261,VDYIRCZ,1,105 356 86 105 105 86 86
17262,CAGF2LR,0,110
17263,6XSHXS1,1,104
17264,57UQ2N4,3,134 33
17265,QHADGS6,1,105 105 105 105 105 386 105 86 398 105 105 154
17267,O9MO7BE,1,681 419 681 105
17268,RYRZARB,1,85
17269,3LEZIXR,1,85
17270,FWOJLVF,3,299 299 299
17271,CSGUKZ8,5,134
17272,C8D4BO3,5,92 92 288 288 4 75 82 288 75 110 288 679 288 75 75 288 92 75 676 288 188 288 679 676 288 188 82
17273,LIX3V4B,2,294 356
17274,9EOT1XB,0,157 157 157 157
17275,IL9MJSW,5,33 4 188 188 33 188 33 33 33 33 188 92 188 75 33 188 92 33 33 188 4 33 188 188 547 33 188
17277,CF80YUJ,1,105 105 846 846 846 843 843 299
17279,OAW0DZ1,1,85
17280,IZ0ZUXA,0,537
17281,ND1FAS8,1,154 105 148 148 225 105 154 105 105 386 105 148 105 86 148
17282,O8PH9UZ,1,85
17284,1P2UW7J,4,201 110
17285,PMM18W6,1,105 105 105 105 105 105 105 105
17286,LKQ7FNA,2,294 294 294 398 398 148 356
17287,6CW2PIA,1,145
17288,EXMPGMF,3,81 298 4 271 271
17289,IQNNA26,0,78
17291,4HG38LJ,1,575
17292,KNSNC27,4,195
17293,7MDDEGP,1,154 154 154 154 849
17294,VFKTFN6,2,4 271 4 4 4
17296,5S7GVTA,2,386
17297,LYLDU6U,0,274 75 547 310 82 298 310 82 298
17298,HMJFBOF,1,110 134 134 310 134
17299,8771JHK,3,4 4 33 33 33 134 33 33 298 298 33 92 298 298 298 298 298 298 298 250 13 13 13 13 13 33 33 216 298
17300,GALXALP,1,105 154 846 846
17301,9II3VZH,2,195 201 841 841 841 841
17302,JIB0U73,1,13 303 134 298 188 298 4
17303,V5EUZQT,5,303 303 303 303 82 188 298 310 310 310 310 310 310 310 310 310 221 310 310 310 310 310 259 310 310 310 310 310 310 310 310 310 310 298
17304,XIO2J2P,2,221 13 13 216 104 13 13 13 13
17305,3MOB7K0,4,300 295
17306,K4JLC4P,2,13 13 13 13 13 75 13 13 13 4
17307,9M9LHRY,5,195 195 195 195 195
17308,PVVUV8M,1,250 299
17309,B8E4JZN,1,75 75
17310,6H6CGAG,1,237 237 846 237 237
17311,58QMI76,2,180 841 841 841 841 841
17312,8BK6JKY,1,4
17313,WIECNV9,1,154
17314,0ISANP8,1,199 846 846
17315,M1G3OA3,5,33 33
17316,61JSB6G,1,250 310
17317,HEFU4UX,1,81 82 82 82 82 188
17318,JGD7JR2,1,13 188 250 188 295
17319,5HYMLA9,0,105 86 846
17321,SFI4MPR,2,4 13
17323,4V3JU5T,0,154 356 299
17324,TGY2ULP,3,33 33 203 33 216 841 110 110
17325,7MPO1Z9,0,13 13 13
17326,OA3ENMD,1,86
17327,JI2NXSI,2,81 310 310 310 547 547
17328,WKO6C5P,0,33
17329,7UC7XUM,2,145
17331,ART0Z4U,0,78
17332,N0VF64A,2,4 4 4
17334,B3LUXL2,0,4 92 250 82
17335,THE5R2Z,2,225 356 356
17337,VN7NPY1,2,92 92 4
17338,NS3YJ3U,1,33
17339,YH9LGM7,0,145
17340,MR6ILXL,4,82
17342,7013NXD,2,134 401 401 401 134 401 401 401
17343,TJ22US0,3,33 33 81 75 33 33 75 298 33 288 33
17344,5R1U35Z,0,157
17345,J3D5V9K,3,207 207 207 271 203 203 33 33 33 271 33 33 33 271 33 203 33 676
17346,LBJJKVS,1,391 105 81
17347,95ZSXJ4,2,85 386
17348,OW10OMM,2,221 216 216 216 13
17350,1P2UW7J,5,134
17351,CI551MQ,1,356 398 161 161 681 356 145 419 386 849 849
17352,UAAHEMK,0,259
17353,9T7CTJR,1,82 82
17354,OG1BKLV,0,207 105 386
17355,5G6U9FA,1,310 577
17356,OKLHO2S,0,78 115 33 115 856
17358,AY27M81,1,145 85 398 225 193 398
17361,QFWLNUK,1,201
17363,8Q2WTVL,2,391
17364,37YWRAM,1,154 849
17365,U7PC3HX,1,274 75 271
17366,MKY228B,2,221 216
17367,O4P6IC8,1,193 575
17368,CJ1ZCAP,0,78 78 679
17370,0LFS2HM,3,401 110 401 4 115 858
17371,76WDK53,2,303 298
17372,2OBCRMK,1,225
17373,89OCSC5,1,86 86 154 154
17375,TBR3IGG,0,203
17376,SSX76N3,2,154 154 105 105 154 386 105 537 154 154
17377,3CK1HNP,1,78
17378,C69BIEH,0,105 105 105
17379,M24RGOB,1,391 105
17380,58NY04X,2,386 386
17381,WY8JIJK,0,157 157 157
17382,PVVPF8J,1,250 547 547 201 201 250 157 547
17383,W95E0MT,0,391
17384,VDGJOSD,0,419 106
17385,V7Y4NXS,0,105
17386,JTDL6KB,0,391 391 391 386 105
17389,CZ54EGZ,1,195 195
17390,VRV7VCQ,1,193 81 225 537 846 537 86
17391,N8EQS8C,3,78 78 106
17393,PBA4D03,3,104
17394,Z1CY1YS,0,391 391 386 386 386 86
17395,GPAQLZP,0,105 105
17396,XOEKCZW,1,78 78
17397,ZBCYMIG,1,78
17398,O2TIXQK,2,547 547
17400,X3Y63L9,1,237
17401,OXWDRY9,3,203
17402,IHT3SWY,1,85 843
17404,SWD197Y,3,303 216 298 216 216
17405,ZKDG9KF,4,110 134 110 134 110 134 259 679 679 577 110
17406,PNZ28WE,0,78 547
17407,OWBYNAI,1,195 106
17409,M8EF7OU,0,195 195 78
17410,SOII81D,2,221
17412,68L0N3S,1,391 386 86 537
17413,D0P7U0Q,0,85 105 86 537 148
17414,FR86QOU,1,85 85 575 299 575 386 86 575 537 537 575 386 105 86 575 86 356 846 575
17415,ET73AJP,0,391 386
17416,LV8K1WS,1,225 225 92 401 856 134
17417,1Z68K58,1,105 391 294
17418,UUO662T,0,391
17419,4X5VTG6,0,203
17420,O9MH7FG,1,85 575 386
17421,NH43BF4,1,391 386 195
17422,YOXRPIH,1,145
17423,G58SMGJ,1,681 681 398
17424,QUD4XMT,0,299 86 86
17425,G3XN56N,0,391 391 391 386 386
17427,COPZPCT,0,391 86 145 86 386
17429,X2SRCVC,4,4 4 250 4 4 271 250 271 271 4 271
17430,L8YM4YR,0,386 386 386 386 386
17431,RJZSUXD,1,391 391 537 145 105
17432,1U2CUVK,0,85
17433,WAYA67D,1,193 105 575 386 386 386 207 537 356 207 846
17434,SCL84J2,0,391 386 105 145 105 105 105
17436,BUNV9II,2,81
17437,BPTGH1T,0,86
17438,ZMNMF7T,1,391 86 386 386
17440,LWYOOD5,0,157
17441,9EB7EYY,2,193 105 105 105 386 105 386 105 105 105 386 105 386 145 386 105 105 575 537 537 105 386 105
17442,C936VMK,0,4
17443,T5V0NYA,1,105 86 86 86 299 105 299 300 537 299
17444,QCYIP17,1,92 92 92 92 92 92
17446,Y9OZHCI,1,356 356 356 356 356 356 145 356 356 356
17447,EJRYBEX,3,265
17448,HD0F5RA,1,105
17450,HY4W8WE,1,148 537 86 537 537 537
17451,IV7WL24,2,106
17452,KSCKNNL,0,105
17453,XPBMEOI,0,419
17454,T2VQGAZ,1,105 105 105
17455,5VSJOOW,0,193 849 849 849 849
17457,ZFE9NYM,0,203
17458,EZNC97D,0,294
17459,JOSEJAC,0,81
17460,IOW6IMO,1,110
17461,6UKK89C,7,858 858
17462,SEK1G2T,1,78 106
17463,NQLUIKU,1,188 679
17464,CE6YJHV,0,78
17465,9AU5OBD,0,419 207 356 356 386 86 537 846 846
17466,UYTI6ZT,1,85 86 386 845
17467,AHIZO95,1,154
17468,RRIXFPQ,0,4
17469,ZT9DNZ5,0,193
17471,NWQY5GH,1,85 154 299 299 105 207 386 86 575 575 207 207
17472,BFUVEY7,0,85 86
17473,KAHUQJ2,2,188
17474,5Q4USUY,1,225 105
17475,PHR8N2H,1,78 78
17476,VP87DN5,2,148
17477,8KYS4WD,4,274 259 259 259 106 259 259 110 106 110
17478,TAQ4VMJ,0,145 846
17479,31DLFXY,1,85 85 86 575 154 154 145
17480,8IKPGRC,1,203
17481,MUK2KGD,1,145 86 86 300 105 105
17483,RQBO27H,1,391 86 386 386
17484,KU0KW1H,2,300 295 271
17485,PQB9ZOG,2,105 105 225 225 105 237 105 105
17486,SMB4DEV,2,105 105 154 154 154
17487,X3YT4D0,1,419 299 299
17488,VDJU7YT,1,105 575 237 105 237 299 537 537 356 537 86 299 537 537 537 575 537
17489,AFABOON,2,145 145 419 419
17490,TMSCKL3,2,299
17491,AYSU0MV,1,85 85
17492,1PB762I,0,85 356
17493,16GUDGO,1,105 105 86 105
17494,P33KUSS,0,391 391 86 225 386 386 225 386 386 846
17495,GGSWMGJ,1,154 145 85 105 148 105 105 154 225 537 207 86
17498,XVAPBF9,0,105 105
17499,AJQXY9I,2,386 846
17500,NUAOD57,1,78 106
17501,0LCQY60,1,105 105 86
17502,0CPXPLF,1,310 188 82 92 288 92 201
17503,KCY9VVV,0,299 846 846 299 846
17504,7D2TXP1,1,85 386 537
17505,NKCB49D,0,78
17506,7QORZLX,0,195 419 386 299 86 105
17507,KCZGOPK,0,85 85 86
17508,0C32CU5,3,259 310 106 106 106
17509,UZBFJJ1,1,225 676 679 679 679 547
17510,NQFGH2W,1,188 271
17511,PGO92OU,1,33 188
17512,E4JGYSY,2,148
17513,LO0CFSO,1,274
17514,UPE7I5J,1,846 846 237
17515,AF28632,1,225 386 386
17516,UPVNQHN,1,265
17517,7T333ZO,1,188 188 188
17519,YMZB0VJ,0,299
17520,QGTOB4H,0,105 105 105 105 356 356 846 846 846
17521,WG6WR3I,1,310
17522,QO29AJS,1,148 105 105 225 86 105 148 575
17524,PK61GIB,1,386 386
17525,QQB9RL5,0,537 86 105
17526,UJY1MXV,2,81 82 82 82
17527,995LY8L,0,75 157 13 216 216 110
17529,PVP0Y03,2,78 259
17530,F2F5O7P,1,78 78 157 157 856 157 856
17531,SOC6SH0,3,85
17532,OF2WQB1,1,265
17534,O7XSH81,4,298 33
17535,R1B9Z77,1,391 846
17537,YU90KWF,2,237 237 237 237 237 237 105 237 386 386 105
17538,QLNUI69,2,274 303 298 298 841
17539,KBNUNOL,1,161 161 199 199
17540,6FC89AE,2,356
17541,1HCWZ0H,2,356 356
17542,GQXYB47,0,85 86 845
17543,VHDID9W,1,78
17545,YE3198L,3,110 110 110 134 134 110 110 115 110 110 203 110
17546,JARQ61W,0,391
17547,ZUK3XDW,1,148 105 386 148 105 105 386 148 148 299 105 105 105 356 386
17548,FO1L496,2,197 105 105 105 105 105 537 299 846 86 846 105
17549,1EUHCAJ,0,154
17550,JZYNCQ2,1,105 105 105 105 105 105 105 105 86 86 105 105
17551,Z9HE0WS,3,78 106 856 856 856 547
17552,A5MMQM6,1,197 86 105 575 145 154 193
17554,4MOCNPN,1,78
17555,EWDSVSX,0,105 148 105 537 537 225 148 105 105
17559,54FGWM5,1,115
17560,QGO5UKM,2,105
17561,B6Y7ZKT,6,288 679 679 679 547 679 856 856 856 856 856 679 679 856 679
17562,VVNR4IO,1,195
17563,CQTZ6NG,1,105 145 846
17564,WY7R7SU,0,85 356 537 537 537 846
17566,SWQHU1P,1,265 110 104 271 33
17567,R9TSMT7,1,195 195 195 180 225 75 75 106 106 547
17568,VB5ICU9,2,85 86 86 299
17570,891G0JF,4,81 841 841 841
17571,6DF9MQC,4,250 225 577 577 356 681 845 845 197 419
17572,J00222X,0,105 105 237 386 237 386 105 105
17573,K4W3IX3,0,299 299
17574,QZTEN6H,0,78
17575,IJ1HXV1,0,85
17576,6NGT93J,1,294
17577,297OWCI,1,577
17578,PUDTJ3Z,1,105 86 86
17579,V3N0YIJ,1,161
17580,RMCUK5U,1,193 237 237 681 846 846
17581,8BX25HP,2,75 216 216 216 216
17582,WGW04WI,1,386 105 105 105 299 299 537 386 537 386 537 386 386 537 537 86 846 846 846
17583,9WH9SNR,0,237 237
17584,AHGMDJO,1,199 237 154
17585,0WU0PF5,0,78 78 78
17586,5J03NWX,3,221 33 33 33 82 298 391 679
17587,47M3ZL5,1,85 86 105 105 154 398
17588,A66JR1X,1,195
17589,P8FBGL6,2,92 288 92 92 92 841 92 33 288 841 4 92
17591,CM2CVQ1,3,195 259 110
17592,6EE8VUV,0,221 216 216
17593,4DFE40B,1,221 13 92
17594,26PGDYY,0,78
17595,7ZU14WU,1,154 105 537 105
17596,TUV85NQ,1,145
17597,ZOLVSQJ,2,75
17598,VY6L99B,0,195
17599,E9AZV5V,1,300 295 295 295 295 216 295 295 295 295 295
17601,VTHMCR3,4,298 298 298 298 298 298 298 298 298 33 298 298 298 298
17602,FGGA6FH,5,13 4 391 4 391 134 33 288 13 33 134 134 391
17603,6E4TG5L,1,391 86
17604,PZJ0O8L,2,75 134
17606,6O8BY21,1,356 105 105
17607,JSKPWY5,2,193 356 681
17608,IMXHYE8,1,193 86 86 849
17609,6OJW4UR,0,104 104 104 4 104 104 104 104 104 4 104 104 547 104
17610,9UWP9RI,2,110 110 110
17611,204DX42,1,86 225 386
